fid,boron,calcium,clay,copper,fineSand,humus,potassium,magnesium,phosphorus,rt,sand,totalN,zinc,silt,jb,coarseSand,altitude,sulfur,iron,manganese,molybdenum,sodium,ph,fiSoil,NDVI0517_uav,NDRE0517_uav,PLOT_ID,Block_a,Block_b,NDVI0412_uav,NDVI0529_uav,NDVI0624_uav,NDRE0412_uav,NDRE0529_uav,NDRE0624_uav,Treatment_2021,Treatment_2022,anthesis_23062021_biomass_dryweight_kgha,harvest_06082021_grainyield_15moisture_kgha,anthesis_31052022_biomassdryweight_kgha,harvest_11082022 _grainyield_15moisture_kgha,area
"195",2.211485,0,7.302034,1.066166,40.121414,1.815682,11.687471,3.187004,3.290625,5.83529,85.77739,0,0,5.104897,"4",45.655972,26.215363,,,,,,5.33529,"0",0.787848623052561,0.495770980688399,5g-10,7a,7b,0.413600110473442,0.799552182333851,0.640110328990407,0.19347219147866,0.482321273447609,0.345751562461918,PCW,PCW,,,"5251.913333","4548.164028",9.81320215738378
"196",1.902259,0,5.95866,0.859131,42.258171,1.773693,10.785096,2.651111,3.283845,5.837243,87.584984,0,0,4.682661,"4",45.326813,25.719009,,,,,,5.337243,"0",0.811022907337411,0.507016224448442,11g-13,8a,7b,0.423750062132237,0.836773251868033,0.714882519897949,0.19763828465051,0.522115912926626,0.40968314936844,REF_3,REF_3,,,"5793.146667","5564.421743",9.37401818687795
"197",1.975756,0,5.889681,0.908339,42.367889,1.771537,10.738762,2.623594,3.253978,5.845843,87.677803,0,0,4.66098,"4",45.309914,25.616322,,,,,,5.345843,"0",0.786466941830753,0.496839621373394,11g-13,8a,7b,0.423750062132237,0.836773251868033,0.714882519897949,0.19763828465051,0.522115912926626,0.40968314936844,REF_3,REF_3,,,"5793.146667","5564.421743",12.2510537903872
"198",2.014407,0,5.853813,0.934217,42.424942,1.770416,10.714668,2.609286,3.238567,5.850281,87.726067,0,0,4.649706,"4",45.301125,25.484142,,,,,,5.350281,"0",0.839210382201248,0.529576907689867,11g-13,8a,7b,0.423750062132237,0.836773251868033,0.714882519897949,0.19763828465051,0.522115912926626,0.40968314936844,REF_3,REF_3,,,"5793.146667","5564.421743",12.2510594967753
"199",2.044941,0,5.879669,0.95466,42.383816,1.771224,10.732037,2.619601,3.231928,5.852192,87.691277,0,0,4.657833,"4",45.307461,25.337055,,,,,,5.352192,"0",0.689628953370925,0.37023148951473,11g-13,8a,7b,0.423750062132237,0.836773251868033,0.714882519897949,0.19763828465051,0.522115912926626,0.40968314936844,REF_3,REF_3,,,"5793.146667","5564.421743",1.13212157200132
"200",1.921162,0,5.811898,0.871788,42.491611,1.769106,10.686514,2.592566,3.282098,5.837746,87.782463,0,0,4.636532,"4",45.290855,25.51668,,,,,,5.337746,"0",0.802059137709584,0.507573986061847,11g-13,8a,7b,0.423750062132237,0.836773251868033,0.714882519897949,0.19763828465051,0.522115912926626,0.40968314936844,REF_3,REF_3,,,"5793.146667","5564.421743",6.8349838264985
"201",1.953708,0,5.84179,0.893578,42.444065,1.77004,10.706593,2.60449,3.272353,5.840551,87.742241,0,0,4.645927,"4",45.29818,25.368027,,,,,,5.340551,"0",0.65620006566407,0.357198544231374,11g-13,8a,7b,0.423750062132237,0.836773251868033,0.714882519897949,0.19763828465051,0.522115912926626,0.40968314936844,REF_3,REF_3,,,"5793.146667","5564.421743",0.0206107349392255
"202",2.129431,0,7.605651,1.011229,39.638485,1.825172,11.891418,3.308122,3.329854,5.823994,85.368851,0,0,5.200327,"3",45.730366,26.681204,,,,,,5.323994,"0",0.675420410575414,0.37284777859396,4g-8,7a,7b,0.419640153657925,0.78538107812009,0.629483043073855,0.201893338489488,0.451643222808813,0.32897748400313,SDG,SDG,,,"5484.613333","4405.928887",0.860923276937683
"203",2.104599,0,7.723128,0.994603,39.451626,1.828844,11.970329,3.354985,3.347517,5.818908,85.210777,0,0,5.237252,"3",45.759151,26.661552,,,,,,5.318908,"0",0.694277263511642,0.391387547308883,4g-8,7a,7b,0.419640153657925,0.78538107812009,0.629483043073855,0.201893338489488,0.451643222808813,0.32897748400313,SDG,SDG,,,"5484.613333","4405.928887",2.96173746706336
"204",2.139843,0,7.745063,1.0182,39.416737,1.829529,11.985064,3.363735,3.339233,5.821293,85.181259,0,0,5.244146,"3",45.764526,26.504349,,,,,,5.321293,"0",0.784373227551162,0.478534266640277,4g-8,7a,7b,0.419640153657925,0.78538107812009,0.629483043073855,0.201893338489488,0.451643222808813,0.32897748400313,SDG,SDG,,,"5484.613333","4405.928887",12.2510622506379
"205",2.16318,0,7.723719,1.033824,39.450687,1.828862,11.970727,3.355221,3.33472,5.822593,85.209984,0,0,5.237438,"3",45.759296,26.340061,,,,,,5.322593,"0",0.759749695613924,0.460067068377402,4g-8,7a,7b,0.419640153657925,0.78538107812009,0.629483043073855,0.201893338489488,0.451643222808813,0.32897748400313,SDG,SDG,,,"5484.613333","4405.928887",12.2510621742113
"206",2.20396,0,7.765264,1.061127,39.384605,1.830161,11.998633,3.371794,3.33665,5.822037,85.154083,0,0,5.250495,"3",45.769474,26.147961,,,,,,5.322037,"0",0.714277184359652,0.425761026919467,4g-8,7a,7b,0.419640153657925,0.78538107812009,0.629483043073855,0.201893338489488,0.451643222808813,0.32897748400313,SDG,SDG,,,"5484.613333","4405.928887",7.54442632215796
"207",2.222695,0,7.922237,1.073671,39.134926,1.835067,12.104075,3.434413,3.35364,5.817145,84.942863,0,0,5.299834,"3",45.807938,26.108503,,,,,,5.317145,"0",0.696651727204949,0.395984881786218,4g-8,7a,7b,0.419640153657925,0.78538107812009,0.629483043073855,0.201893338489488,0.451643222808813,0.32897748400313,SDG,SDG,,,"5484.613333","4405.928887",2.92437598580727
"208",2.085637,0,7.724079,0.981908,39.450111,1.828873,11.970968,3.355365,3.350046,5.81818,85.209496,0,0,5.237551,"3",45.759384,26.642918,,,,,,5.31818,"0",0.655453832464197,0.356983200269943,4g-8,7a,7b,0.419640153657925,0.78538107812009,0.629483043073855,0.201893338489488,0.451643222808813,0.32897748400313,SDG,SDG,,,"5484.613333","4405.928887",1.76016678982705
"209",2.13357,0,7.790133,1.014,39.345047,1.830938,12.015338,3.381714,3.34606,5.819327,85.120621,0,0,5.258312,"3",45.77557,26.483227,,,,,,5.319327,"0",0.731598969457035,0.415030076010261,4g-8,7a,7b,0.419640153657925,0.78538107812009,0.629483043073855,0.201893338489488,0.451643222808813,0.32897748400313,SDG,SDG,,,"5484.613333","4405.928887",5.27412196825026
"210",2.171913,0,7.829598,1.039671,39.282276,1.832171,12.041848,3.397458,3.347623,5.818878,85.067513,0,0,5.270717,"3",45.78524,26.309988,,,,,,5.318878,"0",0.721492028845121,0.418314290308964,4g-8,7a,7b,0.419640153657925,0.78538107812009,0.629483043073855,0.201893338489488,0.451643222808813,0.32897748400313,SDG,SDG,,,"5484.613333","4405.928887",5.28908860706724
"211",2.068815,0,7.071896,0.970645,40.487469,1.808489,11.532882,3.095198,3.407034,5.80177,86.087051,0,0,5.032562,"4",45.599583,26.442019,,,,,,5.30177,"0",0.581345208188266,0.288896498507122,6g-11,7a,7b,0.433476679592271,0.515278409579952,0.394742554031989,0.197458247433576,0.249398788710897,0.1966394899853,REF_1,REF_1,,,"2371.98","1344.507607",9.32690030957747
"212",2.192055,0,7.189324,1.053157,40.30069,1.812159,11.611762,3.142043,3.353695,5.817129,85.929047,0,0,5.069472,"4",45.628357,26.490578,,,,,,5.317129,"0",0.553557765854862,0.277197548630124,6g-11,7a,7b,0.433476679592271,0.515278409579952,0.394742554031989,0.197458247433576,0.249398788710897,0.1966394899853,REF_1,REF_1,,,"2371.98","1344.507607",7.75425897742389
"213",2.169583,0,6.929996,1.038111,40.713173,1.804053,11.437565,3.038592,3.317577,5.827529,86.277992,0,0,4.987962,"4",45.564816,26.222364,,,,,,5.327529,"0",0.534401668100437,0.27868954034366,6g-11,7a,7b,0.433476679592271,0.515278409579952,0.394742554031989,0.197458247433576,0.249398788710897,0.1966394899853,REF_1,REF_1,,,"2371.98","1344.507607",10.8828481702367
"214",2.054481,0,6.914688,0.961048,40.737522,1.803575,11.427282,3.032486,3.385716,5.807909,86.298584,0,0,4.98315,"4",45.561066,26.327728,,,,,,5.307909,"0",0.585258505695665,0.293145335996929,6g-11,7a,7b,0.433476679592271,0.515278409579952,0.394742554031989,0.197458247433576,0.249398788710897,0.1966394899853,REF_1,REF_1,,,"2371.98","1344.507607",11.0020671071834
"215",2.190427,0,7.053188,1.052067,40.517227,1.807904,11.520316,3.087736,3.331726,5.823455,86.112228,0,0,5.026683,"4",45.595001,26.368675,,,,,,5.323455,"0",0.542435393785774,0.275467886148653,6g-11,7a,7b,0.433476679592271,0.515278409579952,0.394742554031989,0.197458247433576,0.249398788710897,0.1966394899853,REF_1,REF_1,,,"2371.98","1344.507607",9.92963576194597
"216",2.023692,0,6.764592,0.940434,40.976265,1.798883,11.32646,2.97261,3.369965,5.812444,86.500549,0,0,4.935974,"4",45.524288,26.195185,,,,,,5.312444,"0",0.564159398184278,0.293043739092457,6g-11,7a,7b,0.433476679592271,0.515278409579952,0.394742554031989,0.197458247433576,0.249398788710897,0.1966394899853,REF_1,REF_1,,,"2371.98","1344.507607",9.8790859732544
"217",1.987561,0,6.69397,0.916243,41.088593,1.796676,11.279021,2.944438,3.365421,5.813753,86.595573,0,0,4.913776,"4",45.506985,26.023928,,,,,,5.313753,"0",0.536788248167524,0.272234744961794,6g-11,7a,7b,0.433476679592271,0.515278409579952,0.394742554031989,0.197458247433576,0.249398788710897,0.1966394899853,REF_1,REF_1,,,"2371.98","1344.507607",0.705495780915953
"218",2.073218,0,7.747145,0.973593,39.413425,1.829594,11.986463,3.364566,3.351377,5.817797,85.178459,0,0,5.244801,"3",45.765034,26.62771,,,,,,5.317797,"0",0.618170950011754,0.316611516491678,3g-9,7a,7b,0.508390215711863,0.601941419594926,0.465746848329819,0.244628246716642,0.296530037626115,0.234850163310218,BVC,BVC,,,"3980.08","2065.56239",5.23052796555567
"219",2.128448,0,7.843044,1.010571,39.260891,1.832592,12.050879,3.402821,3.350584,5.818025,85.049423,0,0,5.274943,"3",45.788532,26.466087,,,,,,5.318025,"0",0.657204747180963,0.344596691595818,3g-9,7a,7b,0.508390215711863,0.601941419594926,0.465746848329819,0.244628246716642,0.296530037626115,0.234850163310218,BVC,BVC,,,"3980.08","2065.56239",12.2510666581802
"220",2.172193,0,7.916887,1.039859,39.143433,1.8349,12.100482,3.432279,3.356174,5.816415,84.950058,0,0,5.298152,"3",45.806625,26.283497,,,,,,5.316415,"0",0.671257408655769,0.358300501477842,3g-9,7a,7b,0.508390215711863,0.601941419594926,0.465746848329819,0.244628246716642,0.296530037626115,0.234850163310218,BVC,BVC,,,"3980.08","2065.56239",12.2273725907435
"221",2.225481,0,8.037573,1.075536,38.951473,1.838672,12.181549,3.480422,3.364781,5.813937,84.787674,0,0,5.336085,"3",45.836197,26.076067,,,,,,5.313937,"0",0.644623565273467,0.34035039117384,3g-9,7a,7b,0.508390215711863,0.601941419594926,0.465746848329819,0.244628246716642,0.296530037626115,0.234850163310218,BVC,BVC,,,"3980.08","2065.56239",5.13749588376959
"222",2.09874,0,7.727537,0.99068,39.444614,1.828981,11.973291,3.356744,3.335755,5.822295,85.204842,0,0,5.238637,"3",45.760231,26.632244,,,,,,5.322295,"0",0.600867933072612,0.313551780258803,3g-9,7a,7b,0.508390215711863,0.601941419594926,0.465746848329819,0.244628246716642,0.296530037626115,0.234850163310218,BVC,BVC,,,"3980.08","2065.56239",3.28988101464347
"223",2.140017,0,7.832429,1.018316,39.277771,1.83226,12.04375,3.398587,3.341878,5.820532,85.063705,0,0,5.271606,"3",45.785931,26.46257,,,,,,5.320532,"0",0.638600202825966,0.335929600418951,3g-9,7a,7b,0.508390215711863,0.601941419594926,0.465746848329819,0.244628246716642,0.296530037626115,0.234850163310218,BVC,BVC,,,"3980.08","2065.56239",7.1478967165458
"224",2.179902,0,7.935844,1.04502,39.113281,1.835492,12.113215,3.439841,3.354034,5.817031,84.924553,0,0,5.304111,"3",45.811272,26.269812,,,,,,5.317031,"0",0.656264624661235,0.355911130648381,3g-9,7a,7b,0.508390215711863,0.601941419594926,0.465746848329819,0.244628246716642,0.296530037626115,0.234850163310218,BVC,BVC,,,"3980.08","2065.56239",8.2708919456345
"225",2.230453,0,8.092568,1.078865,38.863998,1.840391,12.218492,3.502361,3.369693,5.812522,84.713669,0,0,5.353371,"3",45.84967,26.059832,,,,,,5.312522,"0",0.603933350728816,0.320509062555337,3g-9,7a,7b,0.508390215711863,0.601941419594926,0.465746848329819,0.244628246716642,0.296530037626115,0.234850163310218,BVC,BVC,,,"3980.08","2065.56239",3.03204389041639
"226",1.71574,0,6.419863,0.734253,41.524586,1.788109,11.094897,2.835092,3.477608,5.781448,86.964409,0,0,4.827621,"4",45.439819,26.081028,,,,,,5.281448,"0",0.676473997985709,0.344027636808674,8g-1,8a,7b,0.466334537913117,0.66949326766594,0.537672209714243,0.215498390163273,0.320015224561636,0.255336169977771,BA6,BA6,,,"4149.08","3498.947328",5.03349382718443
"227",1.609167,0,6.249753,0.6629,41.795162,1.782791,10.98063,2.767233,3.487537,5.778589,87.193298,0,0,4.774154,"4",45.39814,26.00709,,,,,,5.278589,"0",0.6740893522092,0.343881459246926,8g-1,8a,7b,0.466334537913117,0.66949326766594,0.537672209714243,0.215498390163273,0.320015224561636,0.255336169977771,BA6,BA6,,,"4149.08","3498.947328",2.08127185504418
"228",1.693488,0,6.274281,0.719355,41.756149,1.783558,10.997107,2.777017,3.466058,5.784773,87.160301,0,0,4.781864,"4",45.404148,26.015463,,,,,,5.284773,"0",0.690726111599864,0.353100691947067,8g-1,8a,7b,0.466334537913117,0.66949326766594,0.537672209714243,0.215498390163273,0.320015224561636,0.255336169977771,BA6,BA6,,,"4149.08","3498.947328",12.251053451444
"229",1.649578,0,6.101168,0.689956,42.031502,1.778147,10.880822,2.70796,3.452675,5.788628,87.393234,0,0,4.727452,"4",45.361732,25.94256,,,,,,5.288628,"0",0.672917050305312,0.345829178939752,8g-1,8a,7b,0.466334537913117,0.66949326766594,0.537672209714243,0.215498390163273,0.320015224561636,0.255336169977771,BA6,BA6,,,"4149.08","3498.947328",12.2510594528285
"230",1.60781,0,6.001206,0.661991,42.190498,1.775023,10.813676,2.668084,3.445163,5.790791,87.52774,0,0,4.696033,"4",45.337238,25.833063,,,,,,5.290791,"0",0.639749833792705,0.319716343239655,8g-1,8a,7b,0.466334537913117,0.66949326766594,0.537672209714243,0.215498390163273,0.320015224561636,0.255336169977771,BA6,BA6,,,"4149.08","3498.947328",5.47265865287045
"231",2.234398,0,7.138471,1.081507,40.381577,1.810569,11.577602,3.121756,3.26826,5.84173,85.997475,0,0,5.053488,"4",45.615894,25.614262,,,,,,5.34173,"0",0.845937801327745,0.507949659098054,14g-2,8a,7b,0.54799606884507,0.835969494242629,0.741204427565698,0.245849806217752,0.493885167054854,0.429226404100355,PAL,PAL,,,"4502.68","5398.997437",12.2510455942247
"232",2.267462,0,7.148678,1.103643,40.365341,1.810889,11.584459,3.125828,3.262123,5.843497,85.983734,0,0,5.056696,"4",45.618397,25.503084,,,,,,5.343497,"0",0.833941698203866,0.501867114737579,14g-2,8a,7b,0.54799606884507,0.835969494242629,0.741204427565698,0.245849806217752,0.493885167054854,0.429226404100355,PAL,PAL,,,"4502.68","5398.997437",12.1596671182779
"233",2.272137,0,7.10769,1.106774,40.430534,1.809607,11.556927,3.109477,3.254361,5.845733,86.038887,0,0,5.043813,"4",45.608353,25.384226,,,,,,5.345733,"0",0.826086749165875,0.488075759520643,14g-2,8a,7b,0.54799606884507,0.835969494242629,0.741204427565698,0.245849806217752,0.493885167054854,0.429226404100355,PAL,PAL,,,"4502.68","5398.997437",8.50398945814231
"234",2.241817,0,7.035039,1.086474,40.546093,1.807337,11.508125,3.080496,3.25723,5.844907,86.136642,0,0,5.020978,"4",45.590553,25.571218,,,,,,5.344907,"0",0.845782959224287,0.505567745780872,14g-2,8a,7b,0.54799606884507,0.835969494242629,0.741204427565698,0.245849806217752,0.493885167054854,0.429226404100355,PAL,PAL,,,"4502.68","5398.997437",7.3707911373931
"235",2.2772,0,7.052137,1.110164,40.518898,1.807871,11.51961,3.087317,3.250574,5.846823,86.11364,0,0,5.026352,"4",45.594742,25.433151,,,,,,5.346823,"0",0.827342194820874,0.497278602594048,14g-2,8a,7b,0.54799606884507,0.835969494242629,0.741204427565698,0.245849806217752,0.493885167054854,0.429226404100355,PAL,PAL,,,"4502.68","5398.997437",8.49377099546837
"236",2.293813,0,7.030704,1.121287,40.55299,1.807201,11.505213,3.078767,3.241711,5.849375,86.142479,0,0,5.019616,"4",45.589489,25.291616,,,,,,5.349375,"0",0.79116271451168,0.462213600457153,14g-2,8a,7b,0.54799606884507,0.835969494242629,0.741204427565698,0.245849806217752,0.493885167054854,0.429226404100355,PAL,PAL,,,"4502.68","5398.997437",6.0808471670025
"237",2.130502,0,7.189878,1.011945,40.299809,1.812176,11.612134,3.142263,3.301226,5.832238,85.928299,0,0,5.069646,"4",45.62849,25.717226,,,,,,5.332238,"0",0.794104514681524,0.470173594757849,14g-2,8a,7b,0.54799606884507,0.835969494242629,0.741204427565698,0.245849806217752,0.493885167054854,0.429226404100355,PAL,PAL,,,"4502.68","5398.997437",0.0540320457221242
"238",2.191926,0,7.186018,1.05307,40.30595,1.812056,11.60954,3.140723,3.293283,5.834525,85.933495,0,0,5.068432,"4",45.627544,25.642151,,,,,,5.334525,"0",0.88082289732307,0.559869869301716,14g-2,8a,7b,0.54799606884507,0.835969494242629,0.741204427565698,0.245849806217752,0.493885167054854,0.429226404100355,PAL,PAL,,,"4502.68","5398.997437",1.40303354134085
"239",2.209656,0,7.194202,1.064941,40.292931,1.812311,11.615038,3.143988,3.291501,5.835038,85.922485,0,0,5.071005,"4",45.629551,25.551228,,,,,,5.335038,"0",0.881060168488044,0.562322602725526,14g-2,8a,7b,0.54799606884507,0.835969494242629,0.741204427565698,0.245849806217752,0.493885167054854,0.429226404100355,PAL,PAL,,,"4502.68","5398.997437",0.344208341208287
"240",2.173815,0,7.13229,1.040945,40.391407,1.810376,11.57345,3.119291,3.277229,5.839148,86.005791,0,0,5.051545,"4",45.61438,25.709467,,,,,,5.339148,"0",0.773182809434781,0.446412721232854,14g-2,8a,7b,0.54799606884507,0.835969494242629,0.741204427565698,0.245849806217752,0.493885167054854,0.429226404100355,PAL,PAL,,,"4502.68","5398.997437",1.43330340382818
"241",2.176687,0,7.026021,1.042868,40.560436,1.807055,11.502068,3.076898,3.269116,5.841484,86.148781,0,0,5.018144,"4",45.588345,25.689487,,,,,,5.341484,"0",0.780909567374302,0.445809695959198,14g-2,8a,7b,0.54799606884507,0.835969494242629,0.741204427565698,0.245849806217752,0.493885167054854,0.429226404100355,PAL,PAL,,,"4502.68","5398.997437",1.40884856996126
"242",1.895592,0,7.719181,0.854668,39.457905,1.82872,11.967678,3.35341,3.375125,5.810958,85.216087,0,0,5.236011,"3",45.758183,26.578081,,,,,,5.310958,"0",0.713772787292476,0.389359008279663,1g-3,7a,7b,0.4787385306378,0.735054509847406,0.610237493113527,0.222943744276808,0.387113655737336,0.295852779656921,FEK,FEK,,,"5172.18","3881.370092",6.20554783340776
"243",1.900727,0,7.869879,0.858106,39.218204,1.83343,12.068906,3.413527,3.404797,5.802414,85.013313,0,0,5.283377,"3",45.795109,26.415119,,,,,,5.302414,"0",0.726053334068336,0.397068722905797,1g-3,7a,7b,0.4787385306378,0.735054509847406,0.610237493113527,0.222943744276808,0.387113655737336,0.295852779656921,FEK,FEK,,,"5172.18","3881.370092",6.78440130793024
"244",1.841258,0,7.804573,0.81829,39.322079,1.831389,12.025038,3.387475,3.414418,5.799644,85.101189,0,0,5.262851,"3",45.779106,26.558516,,,,,,5.299644,"0",0.695786255409125,0.38082439165805,1g-3,7a,7b,0.4787385306378,0.735054509847406,0.610237493113527,0.222943744276808,0.387113655737336,0.295852779656921,FEK,FEK,,,"5172.18","3881.370092",10.9024628009647
"245",1.840288,0,7.959394,0.81764,39.075825,1.836228,12.129035,3.449235,3.447072,5.790241,84.892868,0,0,5.311513,"3",45.817039,26.399349,,,,,,5.290241,"0",0.704030414779796,0.39441352125657,1g-3,7a,7b,0.4787385306378,0.735054509847406,0.610237493113527,0.222943744276808,0.387113655737336,0.295852779656921,FEK,FEK,,,"5172.18","3881.370092",12.2510609863093
"246",1.818425,0,8.106946,0.803002,38.841129,1.84084,12.228149,3.508096,3.485508,5.779173,84.694321,0,0,5.35789,"3",45.853195,26.222673,,,,,,5.279173,"0",0.71632485913793,0.403683146690181,1g-3,7a,7b,0.4787385306378,0.735054509847406,0.610237493113527,0.222943744276808,0.387113655737336,0.295852779656921,FEK,FEK,,,"5172.18","3881.370092",11.8786450992338
"247",1.8656,0,7.853993,0.834588,39.243473,1.832934,12.058234,3.407189,3.429408,5.795327,85.034691,0,0,5.278384,"3",45.791214,26.544334,,,,,,5.295327,"0",0.595152912434659,0.303744419542103,1g-3,7a,7b,0.4787385306378,0.735054509847406,0.610237493113527,0.222943744276808,0.387113655737336,0.295852779656921,FEK,FEK,,,"5172.18","3881.370092",0.862464242090937
"248",1.862404,0,8.015051,0.832448,38.987297,1.837968,12.166421,3.471438,3.462017,5.785937,84.817978,0,0,5.329007,"3",45.830677,26.389944,,,,,,5.285937,"0",0.5969018829134,0.312191685893448,1g-3,7a,7b,0.4787385306378,0.735054509847406,0.610237493113527,0.222943744276808,0.387113655737336,0.295852779656921,FEK,FEK,,,"5172.18","3881.370092",1.98944166081492
"249",1.826474,0,8.162436,0.808392,38.752869,1.842575,12.265422,3.530232,3.50381,5.773903,84.619659,0,0,5.375331,"3",45.866791,26.216763,,,,,,5.273903,"0",0.615000596098556,0.328838956813711,1g-3,7a,7b,0.4787385306378,0.735054509847406,0.610237493113527,0.222943744276808,0.387113655737336,0.295852779656921,FEK,FEK,,,"5172.18","3881.370092",2.67430523695657
